Hip ID,Gaia Source ID,Hip RA,Gaia RA,Hip Dec,Gaia Dec,Hip pmRA,Gaia pmRA,Hip pmDE,Gaia pmDE,Hip Vmag,Gaia Gmag,Gaia Parallax
HIP105905,Gaia DR2 6460163255986109056,321.74375,321.74866386076627,-56.125,-56.124660348928614,0.66,661.52136037895,0.14,140.1141035498291,8.65,8.362859,43.36228960082634
HIP79958,Gaia DR2 5931674608438449792,244.81624999999997,244.8160988280481,-55.50472222222222,-55.50465517868823,0.0,5.6689579175777896,0.02,18.411729487325584,9.25,8.956033999999999,35.570500167104285
HIP99137,Gaia DR2 6472858766996632704,301.89624999999995,301.89634824229154,-55.01583333333333,-55.015861630667594,0.02,18.510117173473038,0.04,35.52182332589402,6.26,6.107169,41.498058046251906
HIP43797,Gaia DR2 5317114850417299584,133.79916666666662,133.79927429713902,-54.96555555555556,-54.966162275168436,0.02,24.317738235341672,-0.09,-91.71318012967212,5.7,5.570228,41.21555115125236
HIP98316,Gaia DR2 6449124395465377920,299.63749999999993,299.6382475083118,-54.93666666666666,-54.937422956574224,0.11,108.52614401056678,-0.12,-123.40003237666386,8.54,8.195099,42.325447146371346
HIP110443,Gaia DR2 6508401923473282432,335.5675,335.56615788052585,-54.56055555555555,-54.55960059035333,-0.19,-184.1478690293608,0.23,235.11886037159042,8.98,8.404436,76.14613753655892
HIP86305,Gaia DR2 5921246427739258112,264.5229166666666,264.5226044187814,-54.500277777777775,-54.50107860602746,-0.05,-50.89164946988283,-0.15,-149.19448216795726,5.25,5.183945,24.185594470552417
HIP95261,Gaia DR2 6643602576214115584,290.7133333333333,290.7135498476261,-54.42388888888889,-54.42428662542771,0.03,25.61618200600122,-0.08,-82.5362616151227,5.03,4.998208,21.114659284644315
HIP90945,Gaia DR2 6651058467639413248,278.27125,278.27027692362304,-54.26305555555555,-54.263801630203155,-0.12,-120.97593719633232,-0.14,-142.03327576822892,8.5,8.079197,52.368769624898846
HIP7978,Gaia DR2 4912580642524184960,25.62208333333333,25.623352566889796,-53.740833333333335,-53.74128518649364,0.17,165.83204725838345,-0.11,-105.51511431809551,5.52,5.354947,57.65558640479352
HIP105319,Gaia DR2 6463748969563201152,319.9666666666666,319.96739618214787,-53.44916666666666,-53.44971210578188,0.11,106.230344242685,-0.07,-67.02786472239855,4.39,4.416771,33.93410837173761
HIP13218,Gaia DR2 4741883764414703232,42.540416666666665,42.53973943019193,-53.138888888888886,-53.13680312199724,-0.12,-114.60904215100479,0.5,503.07934249919913,10.7,9.793503,75.7188083783818
HIP102186,Gaia DR2 6471497502884511232,310.5783333333333,310.57884997240393,-52.69916666666666,-52.703859205663655,0.08,82.82122253155006,-1.07,-1067.0076354987964,8.83,8.237072999999999,81.12002253308819
HIP27947,Gaia DR2 4792058603158427648,88.70875,88.70858959760683,-52.63527777777778,-52.634430684268004,-0.02,-17.812908786077088,0.24,244.00602111468564,5.29,5.194230999999999,28.311026379155148
HIP84051,Gaia DR2 5924187617032756736,257.74625000000003,257.74472317344396,-52.515277777777776,-52.51483739680661,-0.25,-247.5819643948172,0.16,156.55976343641987,10.0,9.207349,78.35665430630189
HIP36927,Gaia DR2 5492574125690123264,113.86166666666665,113.8609972740394,-52.442499999999995,-52.441417817613704,-0.11,-115.87555752702477,0.26,259.41420953397596,8.78,8.444965,39.466411377887056
HIP63833,Gaia DR2 6080301367488384896,196.23958333333331,196.23393302833568,-52.44277777777778,-52.446350160794324,-0.79,-786.0379334979402,-0.8,-795.5913584437584,9.05,8.442803,61.3898798614505
HIP2711,Gaia DR2 4925088171405735680,8.615833333333331,8.617565013674243,-52.37305555555555,-52.37292862377457,0.23,226.81802276420365,0.04,37.87001138797193,5.57,5.4285264,38.91159237427542
HIP74395,Gaia DR2 5888394463418285312,228.07124999999996,228.07044096735595,-52.09916666666667,-52.099560008773096,-0.11,-113.93843642299987,-0.07,-72.95080054174011,3.41,3.061372,29.14606324588735
HIP40438,Gaia DR2 5320952798822552064,123.85499999999998,123.85501815391753,-52.06027777777778,-52.06054239602851,-0.01,-5.853490312088276,-0.06,-56.762372307377994,6.63,6.465575,36.9573223913857
HIP102333,Gaia DR2 6471630024096107008,311.00958333333335,311.01081874407004,-51.920833333333334,-51.92120574613228,0.16,156.18534915349503,-0.05,-53.85451514799973,4.51,4.389497,42.06137717317422
HIP86796,Gaia DR2 5945941905576552064,266.03624999999994,266.03615846608744,-51.83388888888889,-51.83487508011846,-0.02,-15.310410762409004,-0.19,-190.91865357636226,5.12,4.9045525,64.08165687597466
HIP51271,Gaia DR2 5357886734438478848,157.09791666666666,157.09833731086115,-51.705000000000005,-51.705409249513906,0.03,30.64965330307536,-0.03,-33.90636374648395,8.9,8.55446,42.032439343426425
HIP19893,Gaia DR2 4781833626056162688,64.00666666666666,64.00730535661279,-51.48638888888889,-51.485854750436545,0.1,99.46348062080394,0.18,183.35283602344109,4.26,4.100341,48.89837396897364
HIP36210,Gaia DR2 5493588665684618752,111.85624999999999,111.85411611309836,-51.402499999999996,-51.40260937557784,-0.29,-287.7018520531548,0.0,-2.2534167811154693,6.72,6.531414,44.48188900044756
HIP112623,Gaia DR2 6513525544580908288,342.13875,342.1394805640216,-51.31666666666667,-51.317133623630326,0.11,107.07547576735672,-0.07,-61.216259148793405,3.49,3.3909453999999997,24.10697144275084
HIP103673,Gaia DR2 6477114289313395328,315.0895833333333,315.0889139211531,-51.265277777777776,-51.26474480015276,-0.09,-86.8682378682844,0.13,132.1063051538519,5.76,5.6294546,36.633577675474186
HIP50070,Gaia DR2 5358497306994484608,153.345,153.34490887451167,-51.23277777777778,-51.23302829590274,-0.04,-40.1702741418456,-0.01,-13.647432668178242,5.27,5.1816497,20.185748144894408
HIP27321,Gaia DR2 4792774797545105664,86.82124999999998,86.82123366090146,-51.06638888888889,-51.06614803159093,0.0,2.492664299279548,0.08,82.57699765820068,3.85,3.724775,50.623090485178054
HIP106696,Gaia DR2 6465749496610128512,324.1716666666666,324.1747361134251,-50.84527777777778,-50.846244467992676,0.42,423.628503115208,-0.2,-199.45511961221612,7.14,6.883141999999999,67.50291000060344
HIP12653,Gaia DR2 4745373133284418816,40.639583333333334,40.64171780844285,-50.80027777777777,-50.799348399142644,0.33,333.8256755844851,0.22,219.4880524895221,5.4,5.2241864,57.714277536802925
HIP27896,Gaia DR2 4794180076484107520,88.545,88.54568744804119,-50.362500000000004,-50.3601873427631,0.09,93.57717775693665,0.55,548.8205168263577,6.53,6.2705383,28.003797350627746
HIP80000,Gaia DR2 5935306123455333376,244.95999999999995,244.95902051569917,-50.155277777777776,-50.15572963014893,-0.16,-158.60749584400511,-0.05,-50.93117402266813,4.01,3.6179642999999997,23.459527946635216
HIP15774,Gaia DR2 4737533237421005952,50.821666666666665,50.82320297238717,-49.99166666666667,-49.99075603395711,0.25,243.93670777044383,0.27,270.48892412240656,8.58,8.182916,51.813264861372296
HIP52727,Gaia DR2 5361403934681413248,161.6925,161.69285040523278,-49.419999999999995,-49.42047030004058,0.06,67.3798008542536,-0.05,-49.8557414550573,2.69,2.3523514,27.94763223252985
HIP86486,Gaia DR2 5946685759563224960,265.0991666666667,265.09995974830736,-49.41555555555556,-49.41634049789232,0.1,103.76830079992615,-0.18,-175.5917601747789,4.76,4.5875483,47.10108997322341
HIP47175,Gaia DR2 5409223580863028224,144.20624999999998,144.20556165776685,-49.355000000000004,-49.35483987237137,-0.13,-128.4156665518672,0.04,42.826495955397895,4.34,4.2945027,30.456172927378002
HIP23482,Gaia DR2 4785713458992582272,75.70291666666665,75.70256908718865,-49.15138888888889,-49.15128793963446,-0.04,-44.162405976016295,0.03,26.974063201264897,5.37,5.248428,38.21505764348147
HIP90568,Gaia DR2 6704767209777054592,277.2079166666666,277.20866353729764,-49.07055555555556,-49.07157806394914,0.14,139.16818472246868,-0.23,-228.63093722141807,4.1,3.7044987999999996,26.915584085776445
HIP110066,Gaia DR2 6512176375093055744,334.41416666666663,334.41561095670613,-48.650277777777774,-48.650947118532905,0.2,204.6842028236921,-0.11,-105.20792567092474,8.4,8.117238,38.60401397718532
HIP116491,Gaia DR2 6523442177391053312,354.07625,354.0753179341314,-48.588055555555556,-48.58817996445978,-0.13,-126.32964974309849,-0.03,-24.752081518707694,10.0,9.455669,39.931974856499814
HIP61622,Gaia DR2 6127688772460243968,189.42583333333332,189.424473796572,-48.54111111111111,-48.54133440369789,-0.19,-185.65634997219803,-0.01,-6.056514872788439,3.85,3.7772913,25.17912071209621
HIP27323,Gaia DR2 4794632903476180096,86.82583333333332,86.82604870993617,-48.525,-48.52652921736455,0.03,23.73519772266572,-0.32,-322.6994261345672,9.74,9.106292999999999,48.095625333791816
HIP16711,Gaia DR2 4833654227548585856,53.75375,53.756539844044646,-48.41888888888889,-48.417817346297035,0.4,404.44926077105174,0.31,307.3737299597718,8.57,8.019451,73.52439987700967
HIP80043,Gaia DR2 5941689784906655616,245.07499999999993,245.0723029957691,-48.22555555555556,-48.229181885715256,-0.4,-399.8075098837131,-0.79,-784.9623906438185,8.91,8.602183,36.51610882454585
HIP26373,Gaia DR2 4795598309045006208,84.23708333333332,84.23703551399754,-47.964444444444446,-47.96469492120357,0.03,22.97229825223963,0.0,-1.1322468432921442,7.95,7.541458,40.60558204303771
HIP100184,Gaia DR2 6668980648908319616,304.8241666666666,304.82561316994133,-47.580000000000005,-47.581079034813754,0.19,193.18892172989047,-0.18,-183.1823164485275,6.13,6.001325,31.75238742827779
HIP3583,Gaia DR2 4975284381907834880,11.44,11.441142024642627,-47.551944444444445,-47.55164383952633,0.18,183.613535008735,0.08,79.27133592253395,5.8,5.6191699999999996,66.69371693761835
HIP107649,Gaia DR2 6564091190988411520,327.06583333333333,327.066677922893,-47.30333333333333,-47.30488854170763,0.17,165.13333724885456,-0.29,-295.39738163751787,5.57,5.4007874000000005,64.26395833715097
HIP101772,Gaia DR2 6674382927491854848,309.39166666666665,309.3921244192985,-47.29138888888889,-47.2912172940216,0.05,48.87119624804672,0.07,67.58967249037505,3.11,2.7241678,34.31850555959646
HIP112117,Gaia DR2 6519024545827374336,340.65374999999995,340.6537265361752,-47.21055555555556,-47.212238650122,0.01,7.279692338224237,-0.33,-331.2432017621455,5.99,5.8532085,41.96719940536921
HIP94225,Gaia DR2 6661911579416783616,287.71791666666667,287.7174310869795,-47.15861111111111,-47.161355044445656,-0.05,-56.018890583602065,-0.63,-634.2987448494905,9.36,8.790909,48.130995681862935
HIP108159,Gaia DR2 6561146458331160320,328.6887499999999,328.6867621431365,-46.9925,-46.99430613127815,-0.31,-320.5550126313914,-0.37,-365.1765706646102,11.9,10.952253,64.35883153199997
HIP34834,Gaia DR2 5509770796785820416,108.13999999999999,108.13925134553837,-46.759166666666665,-46.75884205961873,-0.14,-136.07103366486174,0.11,107.34666865339956,4.49,4.358855,47.94274132671692
HIP32765,Gaia DR2 5557816190743628416,102.47749999999998,102.47756223890869,-46.614444444444445,-46.61295239982709,0.0,-1.3156794506171536,0.37,373.41991892106086,5.14,4.993011,39.699846785377105
HIP100223,Gaia DR2 6669657123437047424,304.90374999999995,304.9015557027681,-46.42805555555555,-46.42855498245122,-0.38,-375.3305544199617,-0.1,-102.14475770216558,8.73,8.273456,54.14485955946114
HIP48904,Gaia DR2 5408648849826522112,149.64291666666665,149.6460102897257,-46.425,-46.42717906188121,0.48,479.8899438227523,-0.48,-480.0235867040712,11.2,10.004342,64.78286978258558
HIP73631,Gaia DR2 5906724284318405760,225.765,225.76298469792442,-46.29361111111111,-46.2938681381745,-0.3,-300.11832873538066,-0.01,-10.693829992178726,9.87,9.426167999999999,36.73560058528917
HIP59296,Gaia DR2 6143175840404555008,182.47916666666666,182.47671209798938,-46.208333333333336,-46.20875388892868,-0.38,-382.25781335999466,-0.08,-84.18089713802935,8.46,8.054314999999999,50.61155733643003
HIP111983,Gaia DR2 6519227714961476352,340.2445833333333,340.24523209282887,-46.20194444444445,-46.20207292116,0.1,103.49058383345431,-0.02,-18.368360602661625,9.14,8.724788,42.922602824297975
HIP26501,Gaia DR2 4796263719738968832,84.53916666666666,84.53833956311651,-46.10583333333334,-46.108034772684135,-0.13,-126.51568767796965,-0.47,-464.2860099240936,7.33,7.3444080000000005,39.27779934583834
HIP110506,Gaia DR2 6518814951423530880,335.7833333333333,335.78472264091096,-45.92833333333333,-45.92873900627996,0.23,233.16642547945682,-0.06,-58.20453247114912,5.62,5.5226927,25.106139878043102
HIP94739,Gaia DR2 6664255566408783872,289.17875,289.18014872800364,-45.88916666666667,-45.89113717917821,0.22,216.06045234077098,-0.41,-410.9215595918496,9.38,8.631089,59.27829406128404
HIP47780,Gaia DR2 5412250540681250560,146.12416666666664,146.12146399863502,-45.77638888888889,-45.77901648168046,-0.47,-462.5494993444872,-0.59,-582.8137122105247,10.2,9.151589999999999,106.21119207139508
HIP15131,Gaia DR2 4847282124418880256,48.776666666666664,48.775813367739595,-45.664722222222224,-45.664210538351895,-0.13,-131.94236459777227,0.14,142.08175012234406,6.75,6.5961018,40.713926570759995
HIP77574,Gaia DR2 5988402639481532800,237.56791666666663,237.5682204682144,-45.401666666666664,-45.40185979431299,0.04,39.7548594780025,-0.03,-33.47366789925304,6.11,6.045605,21.360079764460085
HIP64550,Gaia DR2 6088054505011960832,198.46749999999997,198.46693463784237,-45.18555555555555,-45.18628127115021,-0.11,-110.0680212484795,-0.11,-111.65470816354755,6.93,6.746908,39.91793158675078
HIP99701,Gaia DR2 6673000841376349696,303.4724999999999,303.47723724134187,-45.163888888888884,-45.16470829117239,0.78,778.2357005654893,-0.16,-159.7440747394774,7.97,7.235161,162.32122088055146
HIP28790,Gaia DR2 5567901976544151168,91.16708333333331,91.16659566293065,-45.07888888888889,-45.07783259715768,-0.08,-80.31314998123753,0.25,254.15827897653784,5.93,5.8428392,36.58916272204673
HIP69671,Gaia DR2 6096524382383054720,213.91124999999997,213.91196756197147,-45.00055555555556,-45.001349603961756,0.13,127.82235520260392,-0.14,-137.45475116565675,6.31,6.1568065,48.265384701878865
HIP16536,Gaia DR2 4846689899968623744,53.23291666666666,53.23085135156406,-44.70194444444445,-44.70136882684225,-0.31,-311.4401793350652,0.13,133.85157878596925,11.4,10.385572999999999,91.19159047626094
HIP76829,Gaia DR2 5989102478619519616,235.29749999999999,235.2963799590675,-44.66111111111111,-44.66235296594949,-0.17,-170.52453473494532,-0.27,-265.6133328946797,4.64,4.4891033,57.49683512643135
HIP56998,Gaia DR2 5378886891122066560,175.26041666666666,175.25630385671528,-44.405,-44.4041485365893,-0.66,-660.4179831867376,0.24,241.79903597067675,7.77,7.383985000000001,78.22995213991999
HIP86214,Gaia DR2 5955305209191546112,264.2654166666667,264.2610245058087,-44.31916666666667,-44.32325190884921,-0.71,-706.1172285894902,-0.94,-937.9119820848582,10.9,9.570247,199.7031040708767
HIP2072,Gaia DR2 4992538055807707776,6.550833333333332,6.55147204082075,-43.67972222222222,-43.679690599108255,0.11,106.98003068862154,0.03,32.810014651256054,3.93,3.8367267,44.9156748892212
HIP34069,Gaia DR2 5559265690666327168,105.99541666666666,105.99490027486868,-43.611111111111114,-43.60970685773209,-0.1,-101.76385785702094,0.4,382.2760387695864,6.83,6.6367307,58.63955921399062
HIP104644,Gaia DR2 6579894402894605824,317.95666666666665,317.95781444801173,-43.61361111111111,-43.61662928795051,0.22,215.50148476536918,-0.69,-691.259430512775,11.9,11.008507,63.33891759883503
HIP34065,Gaia DR2 5559265690666326016,105.98874999999998,105.98818879282015,-43.60777777777778,-43.606356556501595,-0.1,-105.060075199702,0.39,389.5499092422307,5.56,5.377154,58.64114901862813
HIP61874,Gaia DR2 6133474952391837824,190.19291666666663,190.1882252732782,-43.566111111111105,-43.56341780937546,-0.78,-782.1769461627928,0.69,689.8694326436287,12.2,10.978804,124.25263368676849
HIP21284,Gaia DR2 4791496409119237888,68.505,68.50541271127862,-43.52444444444444,-43.52503511022349,0.06,57.95439013909439,-0.08,-76.55800389698756,8.81,8.403224,45.247367503516884
HIP48331,Gaia DR2 5412947081287925504,147.7795833333333,147.78212256326154,-43.50277777777778,-43.504816171482936,0.46,461.44634145792025,-0.47,-472.00959802238816,7.67,7.1872587,88.61578890425893
HIP89211,Gaia DR2 6721432232656218752,273.08916666666664,273.0899281814463,-43.44472222222222,-43.44664533157315,0.13,133.86842006953387,-0.42,-417.5084676146258,8.38,7.843332000000001,75.74537047453757
HIP88726,Gaia DR2 6724105656508792576,271.7079166666667,271.70795188560015,-43.425,-43.425678116937114,0.01,10.990283119105273,-0.1,-105.74183048408644,4.92,5.581055999999999,22.441711658242053
HIP25775,Gaia DR2 4805806449875760384,82.55833333333332,82.55854839831557,-42.697222222222216,-42.69794608147421,0.03,33.69771538553684,-0.15,-143.6978071688344,9.72,9.097435,52.212378116207674
HIP78170,Gaia DR2 5994771148252505216,239.4195833333333,239.41826238992698,-42.62416666666667,-42.625055883128056,-0.26,-256.9186413583953,-0.19,-190.89359292472702,8.06,7.6501155,67.87950942180552
HIP17978,Gaia DR2 4842581574771373184,57.64791666666667,57.64902511018112,-42.56527777777777,-42.562843237812025,0.2,197.88392068944745,0.62,624.3834203226803,8.61,8.343488,36.84673243057658
HIP19747,Gaia DR2 4840356816071684352,63.50041666666666,63.500720414047855,-42.29416666666666,-42.295243312522146,0.04,42.98699635559608,-0.2,-203.15243150123862,3.85,3.4365509,27.923526867090825
HIP50191,Gaia DR2 5416916936742353280,153.68416666666664,153.68311172704628,-42.12166666666667,-42.12172862077055,-0.15,-151.53169679004714,0.05,49.17143909197593,3.85,3.755205,32.70535722777697
HIP3588,Gaia DR2 4986970575602213504,11.451249999999998,11.452970683607877,-41.909166666666664,-41.90950944150813,0.3,306.5917848319178,-0.08,-74.2777269139017,7.89,7.909213,63.5069719364867
HIP21770,Gaia DR2 4815660547961306112,70.14041666666665,70.13966028148846,-41.86361111111111,-41.864077210927526,-0.14,-140.67016295775068,-0.07,-73.83194369176958,4.44,4.3116136,49.105444476541784
HIP6351,Gaia DR2 4984184825454337408,20.394166666666663,20.40128527471281,-41.656388888888884,-41.65836545633519,1.24,1239.5177557466202,-0.46,-455.7841806421569,10.1,9.461734,59.867046694201505
HIP18450,Gaia DR2 4843073709303881728,59.151666666666664,59.151935125430775,-41.343333333333334,-41.34317018294721,0.06,61.07060764008857,0.09,92.72971391412308,8.85,8.370399,56.9195409156217
HIP76074,Gaia DR2 6002807341299977216,233.05374999999998,233.04714494316104,-41.275555555555556,-41.28003088172311,-1.18,-1176.6582715479262,-1.03,-1030.8959778609337,9.31,8.270498,169.00743886911474
HIP107772,Gaia DR2 6572326052043362304,327.4991666666666,327.49770566248776,-41.245,-41.244037087159,-0.24,-244.81725367108842,0.23,232.76173054852825,10.5,9.932071,42.266157370488784
HIP47425,Gaia DR2 5425628298649940608,144.9433333333333,144.94019292129556,-41.0675,-41.066019604093654,-0.53,-527.202606043365,0.36,356.8251894552523,10.7,9.629209,104.15376002018644
HIP60310,Gaia DR2 6149747002930436352,185.49916666666664,185.4994268540852,-41.05916666666666,-41.059705568906786,0.01,11.537329013625994,-0.11,-108.19104917709488,8.54,8.185225,40.92308310343164
HIP56244,Gaia DR2 5382868669400908928,172.94375,172.93970942862703,-41.046388888888885,-41.04570101618512,-0.72,-717.3850053184293,0.17,170.89182852491263,11.5,10.232965,93.07150370477241
HIP57443,Gaia DR2 5381537023379295232,176.62958333333333,176.62080029112045,-40.500277777777775,-40.498621122261476,-1.53,-1530.5581907982273,0.4,402.90977020627037,4.89,4.655691,107.62104629371115
HIP107625,Gaia DR2 6584461671116752128,327.0,327.0007996527916,-40.255833333333335,-40.25759914814037,0.11,107.98036466858431,-0.35,-352.37357681549645,8.62,8.313326,40.81923702226885
HIP83101,Gaia DR2 5970137861534914176,254.7254166666666,254.72672259888176,-39.55833333333333,-39.55758235902989,0.27,271.149418582244,0.22,224.35999329114728,8.33,8.060413,52.957852510755465
HIP80337,Gaia DR2 6018047019138644480,246.0054166666666,246.0057894000466,-39.19277777777778,-39.19296605416444,0.07,74.14633428346684,0.0,3.6657326334794114,5.37,5.1937857,77.47164196021426
HIP118008,Gaia DR2 2307132568850133376,359.0445833333333,359.0456150946123,-39.05222222222222,-39.05313607849053,0.21,206.17814272105682,-0.19,-185.79628515155014,8.24,7.929739,45.60585216578143
HIP10925,Gaia DR2 4963661822446609792,35.178749999999994,35.180045652578244,-39.03361111111111,-39.0338403034616,0.21,212.90876331948638,-0.03,-25.704935205771733,8.67,8.338421,40.86590777592353
HIP25283,Gaia DR2 4819591920506512768,81.12583333333333,81.12594542279253,-38.96944444444445,-38.969898625829565,0.04,43.02826353370728,-0.06,-57.33804808878087,9.08,8.526339,57.21042384738357
HIP81935,Gaia DR2 5970956070030449792,251.06249999999997,251.06245222865783,-38.94361111111111,-38.9438945236468,-0.02,-20.429363435257272,-0.06,-60.09165924705269,7.52,7.1782627,70.37156260175325
HIP42808,Gaia DR2 5528866839863569024,130.825,130.82346098234038,-38.882222222222225,-38.880916121001846,-0.3,-301.1474709776297,0.34,340.12494565071006,6.58,6.26963,89.3971740962388
HIP17439,Gaia DR2 4856592239127350400,56.03833333333333,56.03936735204189,-38.281666666666666,-38.2805244216571,0.21,208.91317122074588,0.29,289.29936581569575,6.99,6.734895699999999,61.84513688394936
HIP50888,Gaia DR2 5441977138905560576,155.8720833333333,155.87119908061706,-38.00972222222222,-38.01007160006157,-0.16,-158.81483656837727,-0.05,-54.459587189930105,5.34,5.257631,24.470728714744066
HIP94114,Gaia DR2 6718857073326780672,287.36791666666664,287.3685515789225,-37.904444444444444,-37.90488991361854,0.09,84.84905817409856,-0.1,-95.22269407425782,4.11,4.0779559999999995,27.47282750480215
HIP93858,Gaia DR2 6718894388002453120,286.71875,286.71757870695734,-37.81055555555555,-37.81223937848097,-0.19,-187.64050151207826,-0.37,-367.0287328819063,6.15,5.964683999999999,59.08021711039732
HIP36515,Gaia DR2 5586381090520538880,112.67708333333331,112.67666049269377,-37.33916666666667,-37.33913517188525,-0.09,-87.10498964819081,0.05,52.74746729696357,6.66,6.4935540000000005,45.933927860450666
HIP21223,Gaia DR2 4865826693691482496,68.28874999999998,68.28883648597098,-36.94583333333333,-36.94585804051837,-0.02,-16.988400657254047,0.04,43.618865411186675,8.74,8.398342999999999,39.96484062961464
HIP65109,Gaia DR2 6165699748415726848,200.14916666666664,200.14739603185197,-36.71222222222222,-36.71265843000496,-0.34,-339.61461972729666,-0.09,-82.18100242820181,2.75,2.6858432,56.05710180615428
HIP40706,Gaia DR2 5541379930719256960,124.63874999999999,124.63821158116205,-36.659166666666664,-36.65885745210178,-0.11,-110.97992409410723,0.1,101.73450761571682,4.44,4.3252835,35.19580965829016
HIP52341,Gaia DR2 5443051537858529792,160.4658333333333,160.46547706841804,-36.63333333333333,-36.63306823496632,-0.09,-93.43494026148805,0.07,69.89707119648321,10.1,9.433763,56.250097703682826
HIP27359,Gaia DR2 2887328533953284096,86.91916666666665,86.92318194402785,-36.32833333333333,-36.329095070265076,0.77,767.6769931177014,-0.12,-123.03710116022509,10.7,9.833121,68.98105391474607
HIP88694,Gaia DR2 4038724053986441856,271.59874999999994,271.5993956729909,-36.01972222222222,-36.019748261251586,0.11,106.32365857245804,0.01,8.756640009769685,5.94,5.788328599999999,58.12581270135796
HIP48926,Gaia DR2 5434468784453279616,149.71791666666664,149.71733750421154,-35.89083333333333,-35.89104153510203,-0.09,-89.78244948550613,-0.02,-16.245490920113056,5.23,5.1296835,30.060582904184646
HIP27628,Gaia DR2 2887731882922142848,87.73999999999998,87.7402569184372,-35.768055555555556,-35.76656764239589,0.06,54.54213645857952,0.4,404.2314966867896,3.12,2.6621711,36.041729892487716
HIP96113,Gaia DR2 6741156023833749504,293.12624999999997,293.1246039879706,-35.45166666666667,-35.451040428044365,-0.29,-287.52805728495105,0.16,159.04105026368367,8.69,8.281075999999999,47.34130993403525
HIP22787,Gaia DR2 4824866896260056448,73.5175,73.51819640040306,-35.404444444444444,-35.40383966563584,0.13,125.03035463178858,0.16,157.45831792940356,7.6,7.39025,38.81203706509898
HIP22451,Gaia DR2 4866978844438656768,72.46791666666665,72.46791245604605,-35.1075,-35.108121286096555,-0.03,-26.083066692029625,-0.11,-114.10105162423343,7.49,7.242092599999999,56.471284467801645
HIP24659,Gaia DR2 4825655246095456640,79.37124999999999,79.37170783571503,-34.894999999999996,-34.89666273406954,0.09,96.5655825664656,-0.34,-339.8613020527484,4.81,4.4836345,31.79683783329034
HIP44899,Gaia DR2 5624529024402652288,137.2170833333333,137.2183568748316,-34.8425,-34.84376265047038,0.24,238.12988101009563,-0.25,-245.710514435104,10.3,9.711557,42.04554763226061
HIP113860,Gaia DR2 6554537293934842496,345.8741666666666,345.8746169732109,-34.74916666666667,-34.74905203683178,0.07,72.78870289097884,0.08,83.56948815544693,5.12,5.0001297,35.36913947469474
HIP38423,Gaia DR2 5593584059914156800,118.06541666666665,118.06422485072865,-34.70527777777778,-34.70441185988847,-0.2,-197.97274785831473,0.24,239.6837903549949,5.01,4.9077991999999995,54.77545845774922
HIP98421,Gaia DR2 6698466664548330496,299.96416666666664,299.96455598172287,-34.69777777777777,-34.698098854167085,0.11,108.57547288229122,-0.07,-69.17354490327091,5.3,5.252384999999999,20.648712775526487
HIP82396,Gaia DR2 6026152137854405248,252.54083333333327,252.53769266813202,-34.293055555555554,-34.29433605881468,-0.61,-618.816847909824,-0.26,-254.8810227140631,2.29,6.656821300000001,40.929578661623815
HIP11477,Gaia DR2 4967177781457918976,37.007083333333334,37.00719385088409,-33.81083333333333,-33.81101616860657,0.02,18.526020810692888,0.01,5.162591077904995,5.13,5.084928,21.16037608715012
HIP98470,Gaia DR2 6698960688866464768,300.0845833333333,300.0850389152996,-33.70333333333333,-33.704697110534845,0.13,129.0205011306594,-0.29,-289.15536367891116,5.65,5.508278,45.38923792463423
HIP6414,Gaia DR2 5016175391142088576,20.596249999999998,20.597960144357486,-33.21416666666667,-33.2155110161151,0.36,357.2954230039488,-0.3,-297.1036590784974,10.3,9.717031,35.99213741930477
HIP1837,Gaia DR2 2315390347851431680,5.8166666666666655,5.816347316342852,-33.1675,-33.16698209720189,-0.03,-31.416542243622807,0.13,126.3496224855904,8.74,8.385856,44.97134085019296
HIP78734,Gaia DR2 6036117973770712448,241.09666666666664,241.09520820117325,-33.06083333333333,-33.061309416394174,-0.24,-240.4931327125653,-0.07,-65.86719752470276,10.0,9.436458,45.40542159081339
HIP67153,Gaia DR2 6171375049482587776,206.42166666666665,206.41947611138386,-33.04361111111111,-33.04434772021598,-0.46,-463.42101050037735,-0.15,-146.4038673072759,4.23,4.075979,53.204012828152344
HIP50075,Gaia DR2 5459060117921483008,153.35291666666663,153.351133902517,-33.031666666666666,-33.03144088932782,-0.37,-370.82769248563125,0.06,64.92652307335501,6.38,6.2164307,44.55860653125543
HIP116763,Gaia DR2 2324785228033780608,354.96374999999995,354.9644604964869,-32.74333333333333,-32.744718512160354,0.14,133.76833337835777,-0.3,-304.5938442930131,7.18,6.957849,54.78909201060127
HIP109422,Gaia DR2 6612242034982766848,332.53666666666663,332.5387744669616,-32.54833333333333,-32.54835042417923,0.43,428.7068772510104,0.01,13.809461254678936,4.94,4.76408,54.48789075972683
HIP56528,Gaia DR2 3478160727866058368,173.86249999999998,173.86191944009778,-32.53972222222222,-32.54363015196042,-0.07,-70.76784196428812,-0.85,-850.6793952698407,9.81,8.891377,110.29081039509286
HIP25421,Gaia DR2 2904830113367963264,81.56124999999999,81.56266221943953,-32.50472222222222,-32.50514508144389,0.25,245.48162469774,-0.09,-89.37785758165644,7.7,7.4087179999999995,55.92318542915263
